income,committed_crime
63009.00185072278,0
19938.39396480364,0
71038.95235445836,0
30038.787453711742,0
42320.57456095297,0
55004.00412503389,0
89913.34979567929,0
112198.37112010721,0
62134.46118272365,1
46336.067625592244,0
60690.11296961101,0
67753.10851747672,0
43586.647488856164,0
85904.22711824645,0
54601.41518382804,0
59954.86178182789,0
63318.485041089225,0
58431.73221228911,0
66778.81000939224,0
37654.93626906154,0
38833.96492107939,0
27996.9153405661,0
58790.02461240453,0
65578.73007024228,0
59155.457323037714,0
83489.84866695074,0
49888.07962341907,0
63374.833111850254,0
28165.982477213714,0
42258.00595051198,0
63910.75515131555,0
66982.04221486289,0
44120.661046716355,0
48568.014962838664,0
19642.525066383812,0
42859.41598386781,0
67807.66327039571,0
61504.10032213133,0
60013.314427624195,0
50995.4737436192,0
50141.26317256353,0
36793.57721053106,0
63976.5684040507,0
58419.4588877878,0
59840.37695985599,0
39479.303146648395,0
6933.14160257511,0
71943.05423507391,0
40423.25087983192,0
32744.48471913759,0
63869.57823827987,0
42159.74720161741,0
71198.72768093244,0
62340.11899153395,0
63671.386464009556,0
22680.885775989314,0
74238.87970772802,0
55225.01062467712,0
42614.457215075934,0
52867.76934684502,0
14475.295342033598,0
58173.056229613416,0
29412.56983635857,0
22946.59428312931,0
19552.816275642177,0
72253.7674997985,0
37414.73212614423,1
80674.55419832998,0
39283.97073895404,0
15852.840848141066,0
27669.511201026817,0
74716.23240013878,0
46882.03644126665,0
39034.25407018798,0
53200.36451705576,0
60035.6547233509,1
72347.97631804922,0
78969.98459785852,0
42804.627084218286,0
23479.046278359234,0
41730.69677753448,0
55205.610131657726,0
30724.821475787783,0
30856.981702099143,0
56875.75763099771,0
49026.95296859098,0
50655.93990823173,0
34830.09330599861,0
45391.98571588466,0
31515.337114633912,0
67803.96822249574,0
70704.98669447505,0
13076.242755238127,0
31409.782796151798,0
20069.414898198418,1
36999.52131186204,0
48331.24060419278,0
21007.095606029397,0
31562.803737493738,0
29920.85255837003,0
54145.34658797888,1
51386.88674072501,0
35565.24893325493,0
53536.41744278796,0
39066.39830825469,0
44566.89779347894,0
83469.04180597074,0
76809.22103580696,1
24008.375261448047,0
66594.64835758349,0
66227.93108983184,1
27034.734224947635,0
66375.55287509722,0
80758.63836825106,0
27549.103875111723,0
31649.943579714727,0
70353.22933687005,0
55429.90621651296,0
61029.525504790465,0
56811.78432800993,0
57813.918418562884,0
23470.55743377834,1
70946.35413242897,0
73391.79984855547,0
45412.18511863945,0
49130.461003722754,0
19377.849948885556,0
60285.095120356695,0
61441.14883428288,0
48756.17966001378,0
72487.06719741006,0
43318.45538040119,0
61292.118517872004,0
29606.713226157688,1
49528.956982515236,0
46512.91484194328,0
54506.158440818836,0
42609.46142333283,0
47370.54808656665,0
66520.94342883013,0
41264.71525523565,0
17868.457985226414,0
84991.67808410841,0
77629.08157380973,0
24154.746097887626,0
63794.15610490389,0
39940.50458897314,0
55269.74430662119,1
55884.482580269876,0
45311.84399367356,0
34324.68668827207,0
36189.17895367481,0
31676.16169037515,0
33363.555835391104,0
48656.434199012896,0
35684.80021778496,1
63641.0413142524,0
79744.92310671855,0
38398.935172599144,0
54788.09001070754,0
59993.702206058675,0
59440.04541838549,0
51519.10535832175,0
64853.648367194444,0
59644.97905361315,0
25246.751553454043,0
67383.12128778547,0
67745.81674533484,1
34734.27791642837,0
50758.75670895204,0
63666.57985622139,1
45813.723608412765,0
71459.56095532024,0
97277.44989238722,0
34280.279347300355,0
22379.1079369245,0
56076.371912097515,0
64431.25010252287,0
45382.67252310462,0
79065.21326642069,0
23227.884005535023,0
63858.37246063222,0
37882.78358482213,0
84387.55812414593,0
89850.30706336236,0
34666.86824433304,0
39008.8572818284,0
67191.75773959604,0
42257.38700420971,0
49091.775641355234,0
50507.768410848206,0
11606.53687604687,0
49723.24507811526,0
36205.444518716526,0
40137.54355200456,0
78872.64006937628,0
24869.862114414875,0
66264.10373495954,0
44420.74139336383,0
44404.796630083314,0
65807.43792103423,1
56801.02589137781,0
61412.25994439062,0
69363.69321065722,0
43373.832336333544,0
37755.265309844995,0
28296.98946884404,0
33491.789400420894,0
108981.8885061745,0
74893.59161473573,0
22978.512675839575,0
23550.840865128597,0
59637.32123436983,0
60945.29594755934,0
60977.67670634729,0
44900.884128926045,0
47490.914799941995,0
56557.590483187145,0
51717.86012586661,1
5613.992545049296,0
45404.007388496124,0
32971.87131479372,0
53504.22837817024,0
109705.1800520682,0
57349.63330948609,0
43729.40627655204,0
68436.03003954505,0
59653.75774418425,0
58401.889809036824,0
62137.01186431342,0
91130.87129659083,0
27382.231293481687,0
59472.641536229086,0
31472.37740036923,0
61110.252926844965,0
31626.26977027811,0
41652.66372789831,0
44098.20171524187,0
69516.33438689419,0
68369.08887884827,0
25085.65247107231,0
51098.682219996976,0
35808.40290501655,0
24829.90178649331,1
45659.658991512595,0
43830.34423088361,0
98534.32972691045,0
58659.19650721392,0
22447.649984915253,0
38704.51991658116,0
70427.66590858797,0
91768.8554573985,0
18280.333755240834,0
12401.512297219102,0
87419.30350743564,0
57792.283547418076,0
32634.14536247267,0
60692.581722448704,0
0.0,1
50067.51013194322,1
56556.4234568617,0
68485.40279075659,0
29722.080954149245,0
51713.74322806718,0
31491.507478808253,0
55107.675113486344,0
32093.073552739515,0
41837.98321679559,0
30083.69210419542,0
63022.72483647314,0
67169.02233313331,0
45307.58860085173,0
50764.759899200566,0
21028.17170732912,1
44006.467039864256,0
48995.9076591651,0
102415.8618205995,0
27760.659484516727,0
79283.54477504875,0
69937.17546931616,0
55612.728089802724,0
85172.40968390266,0
57442.10945213726,0
57783.183913358575,0
48937.586939649096,1
74471.37764837255,0
71929.38467621767,0
37486.45425007575,0
23615.05610802465,0
45940.38725208686,0
33999.22871204707,0
48729.508507692895,0
74748.76269368279,0
40853.9668982642,0
49143.5323737685,0
51160.45469616791,0
66968.61764410569,0
5062.213320307892,0
37865.994104694066,0
54225.67384558945,0
74001.57912853723,0
40161.9510498759,0
12468.945879162522,0
62394.228919322726,0
37292.75222348741,1
26206.666818192774,0
37513.09220573552,0
46309.49284688301,0
37905.10670923574,0
5888.6788580186185,0
67941.32393774265,0
75497.50082557445,0
63030.43982679011,0
27246.286591503667,0
45970.16932104964,0
49869.573695410836,0
61975.8877912382,0
63366.809774361616,0
35316.52402443009,0
51639.91112827121,0
59145.60809230482,0
79116.44644293532,0
64090.130796494464,0
65781.13374751038,0
51676.53255858722,0
78209.18290407007,0
58195.25591918995,0
32778.241796528586,0
78067.39940250381,0
63958.06545078055,0
41139.119577430356,0
40410.140652015136,0
55931.51090281524,0
59263.69590535169,0
53945.84531262413,0
56226.1734688577,0
83999.1474915276,0
71430.86304469772,0
53812.71182530049,0
68826.21161534966,0
29349.52192944921,0
57958.54099893618,0
86186.1269946622,0
45639.08209215252,0
33047.3214276183,0
36958.22222813879,0
28207.339253152233,0
34304.761837445934,1
42589.83802819942,0
21888.65961642716,0
50312.36667899206,1
68045.54347573293,0
31844.87639706159,0
80385.67847283537,0
60215.841770551895,0
70611.61171248114,0
36843.30892295726,0
67090.50454133231,0
28161.32199209374,0
67804.95001673017,0
53436.78679587063,0
61065.02439969567,0
26488.107887502967,0
32098.603154467906,0
61944.564365067694,0
31033.039915515987,0
59264.12584198246,0
22657.243870795086,0
66963.48425333336,0
25349.53370462982,0
61045.998753590466,1
62512.61867292002,0
36064.5636314085,0
61640.531341694536,0
55208.84526667112,0
39223.16287614523,0
29828.906318475838,0
10747.48616654842,1
56993.000945993874,0
18703.944572758897,0
51906.883988826165,0
44731.035678355016,0
63582.85550876391,0
43959.090010202715,0
43411.04427305817,1
64637.41408576591,0
56701.16058168235,0
56323.11914365557,0
59385.35179617052,0
19288.557535857883,0
65135.77359973964,0
62249.37588027205,0
29666.337428470055,0
45118.39052651597,0
49213.85424744738,0
47310.06431196535,1
56677.19933137069,0
78627.33563662367,0
71635.33455345657,0
23755.616131371877,1
62441.39980612097,0
76578.6663907082,0
57736.17041378405,1
71819.60850371934,0
90245.40891401531,0
70474.19092213962,0
54986.17191283458,0
70901.76948169507,0
52897.75666193783,1
50478.06086569911,0
42971.71528572535,0
81268.26717664217,0
33631.426681159974,0
80647.35449356232,0
59997.28247480743,0
22013.876503961168,0
57352.98585982843,1
7999.46984696752,0
62510.16033662071,0
67704.62965977982,0
38152.88088695893,0
52470.95391911165,0
89083.14867500572,0
39885.06591476127,0
28821.84825886799,1
79633.26804925197,0
89251.7438106159,0
50073.913436956944,0
70229.26070816713,0
76829.51831061763,0
35150.31534923232,0
40293.88329264263,0
74617.4902630947,0
83700.28557417018,0
61257.6172034871,0
32403.712929958914,0
89741.22223398882,0
39380.58204376071,0
43297.24437657096,0
56846.756689792426,0
81083.20841429548,0
67079.51953104447,0
58297.31000723821,0
59265.77060236213,0
50870.293372869324,0
61162.790290370125,0
0.0,0
44067.850818604034,0
54826.43869833562,0
26979.71832760986,0
57726.4663562312,0
45910.57558027757,0
85109.51396630981,0
81460.39450429713,0
40683.888617636745,0
46983.24576866609,0
48521.048687832146,0
40966.81047680754,0
53900.499680562534,0
34834.3586222482,0
27387.693301249474,0
62454.22447800537,0
62590.591684436215,0
33913.68480680016,0
67907.10861525199,0
37368.44541669337,0
55063.30476075962,0
66406.88025224912,0
49327.74870592574,0
59094.81824282269,0
39671.407122248565,0
46070.66833143806,1
45882.81138239319,0
35068.43306919522,1
46464.51673768436,0
19027.634022725066,0
40176.9250571579,0
44302.49013260658,0
44876.4049500924,0
45170.051082584425,0
48764.716002797424,0
59588.83036172128,0
67490.34148265046,0
37004.69546303466,0
25935.98289221711,0
29159.11175513794,0
40255.94157610145,0
42961.57364366982,0
34600.078676050856,0
24077.66671500211,0
40877.583450516235,0
53628.53240227943,1
61900.589316711295,0
38851.538937833575,0
41740.04355713132,0
31466.033823053785,0
49371.21659250447,0
33031.427316183705,0
61462.556264824,0
14282.67016131778,0
42807.40655095075,0
56022.14678383484,0
53676.69032645009,0
103860.67327960994,0
56996.00049135815,0
29918.908063159794,0
48090.71505821854,0
14475.073330670966,1
48388.00501406478,0
33338.87885998483,0
68307.80551120323,0
39009.194508089306,0
47664.68168409507,0
37288.84317191193,0
84777.02703706663,0
43575.144677641765,0
86651.14086958404,0
66283.03524236532,0
59641.33454670772,0
57374.66294635039,0
57875.94596432503,0
11446.548413087803,1
44422.33211698487,0
66903.15942368643,0
49022.05633051789,0
21896.2030639285,0
48951.91098845061,0
84082.11032510982,0
74937.8343106944,0
48759.91981267936,0
69028.98554116173,0
42669.85959263896,1
15922.568263465619,1
31510.680237408913,0
81257.77537016396,0
44520.13836341391,0
45132.32041249964,0
44003.23607450239,0
88082.73179146013,0
82519.17830724127,0
94375.60466896268,0
46819.095791998974,0
55912.4897749419,0
19667.149011584177,0
79538.6885223655,0
26644.4089746413,0
54335.51127525258,0
28053.94944734312,0
38222.66346522608,0
33254.75137900599,0
37842.49478648364,0
39217.545937020426,0
39034.624101498455,0
66666.67823560614,0
27902.744138749596,1
54410.82854027734,0
74359.18304611117,0
39736.07270973208,0
35641.62218504796,0
45389.50749639498,0
73594.50416721421,0
53882.15261906716,0
39375.714107848034,0
59677.53302376079,0
27954.157003271535,1
63627.190208858956,0
58172.14615403535,0
43843.83057722232,0
33228.28403105538,0
32266.381554330856,0
60696.3467269182,0
74579.61004978124,0
37253.8450594241,0
59167.734071029685,0
8259.459627958626,0
38307.645386856006,0
49378.82134258196,1
31806.33166036333,0
31269.87250420808,0
36644.408870622276,0
55843.854566527465,0
46253.41963187251,0
5235.37533350056,1
7585.996947298678,0
37862.69644285649,0
59153.73172107104,0
0.0,1
40005.39647696739,0
39475.042869651574,0
77766.75556416895,0
42299.56376574273,0
57659.77969481857,0
52825.142801749265,0
7388.670403855991,0
65364.14433263474,0
54307.93010912576,0
60165.37279349179,0
128524.75412872653,0
8317.74121002823,0
84493.93299522216,0
44251.04961199289,0
55746.57808806019,0
49089.75509397516,0
41515.27333203913,0
38603.34143522482,0
56590.17471146018,0
19656.526066566417,0
65011.583350435314,0
41676.11190229492,0
27398.613219192845,0
40999.74284008372,0
75142.98433725146,0
39293.29825967554,0
57169.072364192405,0
35380.87448569053,0
65158.43699847239,0
63710.15477580408,0
86972.17666592823,0
46488.72109001569,0
63373.09609515814,0
51961.35079077889,0
75917.43563726029,0
35623.352247825394,0
64900.10625754562,1
46106.05407766637,0
48716.23645783005,0
51835.049688967454,0
55044.80792853355,0
47675.419137560835,0
54294.26366341053,0
81562.36115124369,0
69708.99371230436,0
67383.09184993793,0
40889.209479522586,0
32215.183435433515,0
69106.01116475507,0
67520.93585059588,0
79453.41351501964,0
37920.387480615405,0
45409.02689279306,0
17210.316749491314,0
42150.57787878254,0
69931.41021158894,0
40670.09241543604,0
62809.595904016474,0
46189.93788004377,0
56481.14056443121,0
27046.172203686652,0
51704.18899267802,0
0.0,0
46262.0768367603,0
17390.5351256972,0
74119.89033093632,0
65548.14705529023,0
59333.41963932162,0
80420.1245431876,0
31021.669583503255,0
84947.26395831117,0
68643.83128520769,0
45268.89425562108,0
72712.40294365888,0
27874.129751767316,0
33509.71676944653,0
37828.20553520599,0
39420.445838719694,0
28868.847144794945,0
74461.6613419065,0
44822.91199260337,0
57050.09936713759,0
38592.97267172639,1
13587.933989029654,0
55401.14716782844,0
11754.900491604465,0
48627.31907829063,0
22633.699223343792,0
89745.51998461617,0
68227.25444349443,0
52115.07582542961,0
75274.13355309337,0
33073.68045068528,0
60869.58757340186,0
53996.20867437427,0
55280.401626673396,0
75447.07000213536,0
64649.84205559605,1
55774.47325650047,0
16902.25127543408,0
30799.074094410724,0
47545.82132808552,0
51867.447485533026,0
27395.925506521522,0
98233.53351156841,0
80327.88110507146,0
62042.366407849666,0
51440.73722567489,0
45755.820601976964,0
30961.63079955529,0
51549.61037037725,0
55155.05080285501,0
25164.788490367515,0
56683.528344897946,0
46894.81902350503,1
11843.848842452178,0
32792.29978440996,0
41727.889331567116,0
87753.7531468038,0
61131.06249067516,0
23290.368618002172,0
59720.72578835274,0
19053.92022123269,0
71653.82107774146,0
40577.50696364243,0
48127.276225216585,0
76515.9329508438,0
24256.728628315002,0
22057.636297740177,1
38328.0134730799,1
70767.57702038634,0
19613.07849046315,0
0.0,0
40976.82283182003,0
61034.81599821841,0
74005.23499477659,0
40736.77275829202,0
41771.46785767995,0
73078.01468511495,0
12605.16600609159,0
42229.58449633981,0
53808.47779850115,0
58984.374425700684,0
39803.86613618235,0
50688.82023411683,0
233.45293174021208,0
36835.03175332303,0
59070.174251089345,0
30354.11931490641,0
51179.684431791946,0
58937.45001605396,1
43149.0159828447,0
53409.275419931415,0
30745.348694307755,0
45867.774406079065,1
62204.32339178445,0
53139.459219368684,0
38269.37460872129,0
54484.32808581586,0
64292.19581273236,0
9001.174428450438,0
73181.48129911795,1
43274.90522637856,0
58509.798664804606,1
73944.93847290456,0
22566.52605539068,0
35811.17995144907,0
44229.02608248591,0
34324.92957751143,0
84698.73151673617,0
32864.55812346414,0
38889.06441026267,0
54087.780632059534,0
25957.009478478223,0
42086.38576487472,0
56349.065225003505,0
43342.79191234978,0
48132.26282200104,0
39413.357751032585,0
19710.593816384662,0
56431.864226784775,0
85098.66143294482,0
50368.032615668766,0
54505.28234495099,0
63854.45510233719,0
24613.390069066016,0
84050.2931625921,0
54046.57592845604,0
82637.13798178217,0
35339.340089520214,0
86361.2384511565,0
65503.10988069566,0
61060.80171704717,0
54680.48908706296,0
45029.42763851101,0
74010.63316947746,0
52807.19739696094,1
10658.605928256955,0
27656.27076585995,0
46283.08495614505,0
56199.979663311104,0
48868.23022200209,0
74379.41579587327,0
10977.9627192275,0
52871.7587301032,0
13640.415492256907,1
65194.24590968337,1
48110.825711159945,0
58392.19944048236,0
32722.340788204678,0
75589.29863315502,0
70834.49328117703,0
61670.88606023775,0
47409.65506273119,0
61597.14570590264,0
35862.14864025302,0
67111.11318041425,0
82989.61788647842,0
71412.21119958372,0
35407.95060385181,0
57228.34634546206,0
24137.169124827044,0
61447.806223513515,0
59012.06825725078,0
12603.673209356719,0
26764.323121752725,1
44337.22206512466,0
43982.805057183476,0
25810.461291623895,0
57779.57458704367,0
55029.47217881024,0
46114.61736042961,0
34884.169996832745,0
70974.14252833127,0
83108.1422617659,0
40328.77032306926,0
37756.66165690358,0
59824.153308239926,0
42839.41240506028,0
47212.055986735315,0
64793.063034493425,0
11812.87824985414,0
76366.04649705338,0
51453.610486586826,0
41770.1371087564,0
48215.31691557102,0
49248.587100410376,0
15375.973931101493,0
79898.76454906471,0
50826.51264541237,0
58860.04260894751,0
69030.99541148086,0
29576.750848793996,1
59469.43798070457,0
44647.17818202413,0
66935.41550432987,0
7455.451592970094,0
48018.11399517462,0
37943.58688432077,0
58645.259012683106,0
59400.883747364045,0
35847.48210355948,0
35756.52271647913,0
47786.69262885341,0
32067.155453695836,0
66839.67390904254,0
42615.855991051074,0
0.0,1
42503.55886756388,0
29229.123583120552,0
17374.48369078109,0
25251.46723554855,1
52188.1694366594,0
76572.81656496463,0
56263.6894772996,0
37869.932235685206,0
59118.08390341405,0
40818.193795620165,0
36107.99261673711,0
26912.74663534031,0
14963.423864965618,1
42201.52586881109,0
53161.069798402634,0
48067.52659970221,0
41680.66144105283,0
31085.078786064376,0
62164.92383369937,0
23657.3616010683,0
65520.55827686951,0
29955.659621465504,0
34951.2952529393,0
20664.29618768646,1
39971.95706228727,0
69506.24916955958,0
60312.56176887913,0
69568.4422405607,0
60442.85091867871,0
27926.603429392617,0
43384.21551344886,0
34396.01741765074,0
76611.4980807808,0
26064.227071473768,0
67873.95378778221,0
67859.07740217539,0
86592.40403432175,0
41806.268147410054,1
64246.44319160324,0
95633.03673077686,0
37647.166461326065,0
19299.195049352806,0
12399.79932184473,0
64254.24057722663,0
12336.995838828327,1
42553.61894124154,0
58746.26374077921,0
53703.510736598284,0
58508.897283683444,0
54445.79711601708,0
75577.31626626787,1
30953.67238522406,0
36460.09723082937,0
34546.81109458352,0
66603.8362372522,0
68007.97176790127,0
59024.506386370165,1
73669.87333779855,0
26439.182652472387,0
83344.48223102273,1
80464.77243424517,0
64712.439944914935,0
85635.9781754212,0
16867.535846444523,0
39511.03727474697,0
35293.93078636096,0
64429.58647514686,0
28997.18520795709,0
65149.90298674971,0
77410.72287993427,1
63904.05800167999,0
55675.02047323002,0
30242.533181985018,0
33062.98067749271,0
74992.37810593334,0
65586.98007810664,0
49219.609612449116,0
41641.80908468219,1
9483.842537772463,1
28582.951626311224,0
88228.38174279447,0
24390.888579950664,0
53789.596424421616,0
70148.87946390397,0
24901.54663995415,1
53694.20949562167,0
68758.3107502131,0
50249.98643814501,0
107368.06111333537,0
16628.014822436096,0
71174.57059767758,0
46543.96525207071,0
65438.4030967335,0
58826.14303398492,0
35336.876057800066,0
54579.9278491868,0
12841.970972034258,0
62064.95001142788,0
55963.16931981051,0
62773.203372862044,0
71162.366501743,0
57352.39680419422,0
52961.78839596552,0
32378.633266774155,1
35755.584727018984,0
73734.69240354662,0
78726.70811411957,0
45237.79127375892,0
50920.05494506548,0
31907.71250012468,1
73455.13690534889,0
63308.336473835574,0
88824.34872927499,1
32433.538456405222,0
42439.84201963566,1
54628.918450511446,0
62929.790754515416,0
45686.64724904735,0
32540.77819092599,0
67628.15057847142,0
64422.70725091163,0
31674.5179887255,0
77108.85602210992,0
73403.97418393208,0
52685.92994495586,0
51591.957247520724,0
61081.155422318145,0
32765.93859487484,0
50600.62958328165,0
6952.329107816389,0
67529.11291005871,0
18770.135551162813,0
80068.39656857998,0
43397.59812067099,0
45766.66036137646,0
37445.321878309886,0
44239.22252155847,0
78370.62690296074,0
243.82686929841293,1
75539.30772176376,0
56760.469622034165,0
25859.567042855688,0
28493.752139015243,0
83527.86054416405,0
31089.862401145376,0
26932.989788080813,0
72746.29084729459,0
56771.057525718286,0
31241.488469272022,0
54332.49950809238,0
29484.946327194455,1
72016.4279684521,0
71227.41929746268,0
60640.12397643886,0
57233.22122494033,0
85223.76249734747,0
49993.726547764505,0
26362.517491583978,0
58989.478256646136,0
91720.94099074227,0
29704.81013628296,0
42770.744666120285,0
58328.920762029054,0
48921.90301988522,0
30353.92839245371,0
72437.15712460942,0
96400.81444034519,0
53922.62918047815,0
31918.634205279996,0
19020.7894989305,0
55159.519624423614,0
72077.54686632515,0
59503.35492990763,0
49951.92318162292,0
38214.566964213875,1
28156.727345638206,0
66695.02652649765,0
68275.43242771171,0
19085.40426618534,0
81796.77956361367,1
61481.42441788003,1
77991.89290291586,0
23157.4450302977,1
22683.516891691223,0
47020.61380465406,0
60055.68853790389,0
85927.21645853927,0
64121.57827630263,0
45146.37446375933,0
29472.615846682158,1
74600.011454383,0
30705.891484985703,0
82569.37109544643,0
44312.307007869815,0
81811.641452357,0
63578.62580118557,0
47260.09021115083,0
39612.07256347747,0
43181.8424530784,0
58566.33384750475,0
51543.12992435433,0
38123.77183862589,0
46687.371793647355,0
51571.540594383,0
7425.31811170376,0
59163.36229577397,0
30405.575505663863,0
26933.3519358851,0
16253.113057785791,0
14122.150042642192,0
22891.049937754215,0
35819.58084739019,0
89065.18275053136,0
39482.40648209592,0
53555.002125360625,0
58009.62773012657,0
52621.303724316975,0
48451.13078548013,0
26094.124728015107,0
79018.55096558423,0
86143.9328727577,0
16346.826117546283,1
29519.428182272408,0
44403.793152459875,0
30709.244101796172,0
60119.311069117306,0
35434.55595186774,0
93301.12135613205,0
73810.97188687192,0
54251.4806126443,0
70539.72526639464,0
72118.00848714617,0
38721.05023883514,0
33675.6551091607,0
51562.86125939295,0
67232.72248995888,0
52781.207973068354,0
18460.070356180055,0
33943.51112098315,1
48520.54272811244,0
48486.687913483394,0
89450.84353579616,0
22280.24115202004,0
60111.78483671749,0
79782.2621665658,0
95428.99490845592,0
41912.051536320774,0
59828.589054403994,0
61395.20714397294,0
53909.63463106582,0
48023.09597521388,0
58719.50779000092,0
0.0,0
63641.389801252626,0
52523.55807323934,0
45550.502064434695,0
90937.24391439115,0
36501.31962418895,0
41938.480218699384,0
89831.06604409468,0
33358.77390300287,0
38997.69434126922,0
47059.491531383,0
66814.68964259098,0
54156.05014706627,0
24147.493056954747,0
39356.62873745621,0
37852.91133575577,0
48455.57909553909,0
58516.873172596584,0
58364.115117759444,0
14479.764919031957,0
71278.81975121712,0
55051.37691993247,0
77690.64095187813,0
58883.96654581344,0
72026.45915471524,0
59330.90622900254,0
76924.51512405496,0
60445.012720355575,0
48041.69507114192,1
95448.69440893763,0
67780.74244559783,1
61474.88842008826,0
24473.911669233283,0
24233.847650729247,0
55854.30964283707,0
52910.423955364815,1
37717.54869983368,0
52819.6539922412,0
81772.53856087191,0
63908.04949100597,0
27179.829804945235,0
47769.82345714112,0
33900.67038294878,0
42246.00167182878,0
41727.68668740714,0
40447.0883479199,0
24897.292560532103,0
47446.9063696362,0
38787.8472630538,0
0.0,0
91059.44049003326,0
71775.39308433344,0
42473.98550150008,0
50376.38099481197,0
26566.913053648765,0
83914.4575562173,0
87945.77389546223,0
53133.87456493049,0
70470.6128837069,0
53505.735578678476,0
23265.49122248139,1
41763.53262072685,0
52638.55933543914,0
40909.04562513112,0
45626.93445129928,0
48172.008849817714,0
48382.43004269077,0
51045.169809949664,0
28787.898672067982,0
35659.677017441274,0
24308.314686000613,0
69556.31099372401,0
7887.06116319351,1
73071.8068663385,0
77726.98794525687,0
43956.38826034757,0
0.0,0
42773.78876065419,0
48716.31677422361,0
29788.035601421732,0
39695.632123835145,0
80603.90397726702,0
63298.543246034824,0
31508.717712438,0
18048.01660809136,1
43459.653647804575,0
45730.864412991235,0
59923.98374726633,0
39293.66574864682,0
60229.991507237224,0
88703.08080120457,0
66310.02044888525,0
49038.229853384546,0
46336.99057893411,0
42866.53731640257,0
73612.81824904289,0
37453.73108097394,0
50904.45417999965,0
51023.958037621705,0
39964.31614376936,0
22550.689042317983,0
56459.490072353365,0
48779.92056289233,0
60004.809388731395,0
39327.99387121666,0
74416.42597626096,0
32464.524375763103,0
84240.80568035785,0
15047.26980343477,0
58695.40129113782,0
59508.61365053247,0
34088.858641182356,0
58487.87875722026,0
75590.37339520318,0
5663.623212918712,0
60054.89614981629,0
134.583593398449,0
30686.703929535837,0
82583.3272980189,1
38364.35933215892,0
26522.400711820548,0
46041.24542030636,0
91358.12676327105,0
13366.355055879474,0
28973.80176721311,1
79948.63366359253,0
87154.04687075465,0
47931.37551419432,0
25218.94594946715,0
91916.87003618319,0
81888.84783498393,0
63578.93975524466,0
33751.9530212516,0
49019.41318323927,0
46792.798379103384,0
56617.02609231156,0
79020.02876262672,0
67588.34082274805,0
28452.478460304836,1
77529.92900039075,0
56262.64280026311,0
63741.315917178326,0
79330.81718557206,0
27768.395009728978,1
49283.48842587074,0
39370.9089728157,0
18642.811492690882,0
56934.1995520984,0
100231.13103168848,0
13198.445109884946,0
49354.38777901059,0
62810.85870149547,1
52461.56403312362,0
47737.438949685195,0
24015.672731083516,0
54655.73485880328,0
34864.72045968147,0
6201.565900428934,0
73891.84441027461,1
69167.71639684084,0
51033.2195370216,0
54581.49376411405,0
71486.36025431124,0
54486.79313556165,0
68080.35109522629,0
44050.355982523,0
76239.67477147892,0
56415.71451865368,0
53881.03887211748,0
24598.77822575936,0
55739.11708603417,0
33360.90165011097,0
37234.34546943012,0
33692.487433677576,0
28675.3013620155,0
92495.42806033924,0
76626.78123976805,1
88407.35004288523,0
25542.099608888722,0
51425.07499821785,0
24129.847495918086,0
36086.10245605872,0
31637.460331668502,0
74791.68012883123,0
42075.406437964804,0
71367.58667388033,1
62082.41779177036,0
96072.77504209577,0
20411.11553720552,0
75184.66479573598,0
72928.81740801455,0
30532.42323945931,0
70142.66672946319,0
56722.89926052457,0
45450.47480093184,0
33521.29026056001,0
35617.81097101628,0
90996.24191571852,0
50013.65637914965,0
65642.60003062918,0
34182.01236664894,0
34402.94107556722,0
71639.69618499884,0
23008.475768969358,0
41695.72464189457,0
50680.54822144464,0
52227.45203680105,0
46418.13429967687,0
57916.39562191846,0
63857.11511635623,0
64692.7509091866,0
30283.923826643466,0
44316.89804142406,0
73895.25723753875,0
67892.94375147745,0
22542.810970378723,1
57029.598007044035,1
10435.495012503794,0
50938.69804120739,0
87955.34033491954,0
31042.145654620275,0
33313.53909016836,0
65280.59563145719,0
19143.96969580708,0
37344.89940229922,0
61928.82275163505,0
37314.28304621194,0
45280.60025578057,0
64883.71420630069,0
58430.92167073122,0
55336.36792590804,0
43217.554414599224,0
57401.22230537911,0
47525.34639800487,0
59156.11219851569,0
40061.359497640435,0
46348.62051240918,0
30200.84414895972,0
49299.84779987528,0
33779.98272742311,1
27719.070996760132,0
55173.22295710776,0
54254.79551715321,0
65657.47469897145,0
41377.48860849802,0
58161.05693673511,0
61015.95144547326,0
58895.47615663189,0
33486.92634395716,0
52987.26964542378,0
57282.805921093226,0
50143.569338158835,0
8270.44683257831,0
53209.7924794696,0
94250.62078794485,1
42799.214624860346,0
35438.45804289357,0
57466.97119422796,0
56247.56420933144,0
73854.70330832829,0
24842.636881822244,0
64627.60505149985,0
61808.441225029266,0
47157.06926118908,0
56773.7463584338,0
70589.14963196714,0
67446.30760056901,0
27139.613758525426,1
66403.16373510969,0
48706.22789934963,0
51457.48196031031,0
51463.93982003389,0
46995.1402240348,0
73834.1499421413,0
48325.64080301576,1
27609.077432336628,0
42129.40288060543,0
53573.89433620951,0
74584.295685941,0
62061.89369897667,1
32989.294425059124,0
99703.79833357784,0
55295.5062195596,0
75507.8147599803,0
46965.711328455414,0
60667.184894108985,0
66789.37009036809,0
74363.89423508511,0
71147.3661075645,0
67443.94000145956,0
43698.26537611783,0
38565.07916087877,1
56652.15020648395,0
68662.56144682139,0
45545.585984467856,0
71303.43931428774,0
